datetime,instrument,score
2019-06-18,SH601225,0.035763003
2019-06-18,SH601228,0.11343505
2019-06-18,SH601229,-0.051888436
2019-06-18,SH601238,0.09940791
2019-06-18,SH601288,0.11686692
2019-06-18,SH601298,0.044116393
2019-06-18,SH601318,0.124172784
2019-06-18,SH601319,0.037419617
2019-06-18,SH601328,-0.060319655
2019-06-18,SH601336,0.080521174
2019-06-18,SH601360,0.1416043
2019-06-18,SH601377,0.14465415
2019-06-18,SH601390,0.082241595
2019-06-18,SH601398,-0.045361653
2019-06-18,SH601555,-0.23754887
2019-06-18,SH601577,-0.014887027
2019-06-18,SH601600,0.10737639
2019-06-18,SH601601,-0.017651848
2019-06-18,SH601607,-0.09171274
2019-06-18,SH601618,-0.0051573664
2019-06-18,SH601628,-0.21737
2019-06-18,SH601633,-0.052765727
2019-06-18,SH601668,0.11535385
2019-06-18,SH601669,0.016524695
2019-06-18,SH601688,0.055557236
2019-06-18,SH601727,-0.06256974
2019-06-18,SH601766,0.05079261
2019-06-18,SH601788,0.14873636
2019-06-18,SH601800,0.12724264
2019-06-18,SH601808,-0.11294404
2019-06-18,SH601818,0.18162538
2019-06-18,SH601828,0.26004362
2019-06-18,SH601838,0.0041698944
2019-06-18,SH601857,0.08732648
2019-06-18,SH601877,0.063042484
2019-06-18,SH601878,-0.055187557
2019-06-18,SH601881,-0.025153726
2019-06-18,SH601888,0.07246366
2019-06-18,SH601898,0.100683466
2019-06-18,SH601899,-0.07326776
2019-06-18,SH601901,0.12121048
2019-06-18,SH601919,-0.056696974
2019-06-18,SH601933,-0.14424033
2019-06-18,SH601939,-0.0045237094
2019-06-18,SH601985,0.13060603
2019-06-18,SH601988,0.07590181
2019-06-18,SH601989,0.10821619
2019-06-18,SH601992,-0.23318724
2019-06-18,SH601997,-0.05851177
2019-06-18,SH601998,0.06818485
2019-06-18,SH603019,-0.022696048
2019-06-18,SH603156,-0.10578132
2019-06-18,SH603160,0.060613044
2019-06-18,SH603259,0.18296582
2019-06-18,SH603260,-0.038615298
2019-06-18,SH603288,0.11180599
2019-06-18,SH603799,0.19135872
2019-06-18,SH603833,-0.010682978
2019-06-18,SH603858,-0.06738316
2019-06-18,SH603986,-0.0664205
2019-06-18,SH603993,0.084199764
2019-06-18,SZ000001,-0.08264687
2019-06-18,SZ000002,0.16956872
2019-06-18,SZ000063,-0.04041613
2019-06-18,SZ000069,-0.14763322
2019-06-18,SZ000100,0.18376823
2019-06-18,SZ000157,-0.07441448
2019-06-18,SZ000166,0.26398733
2019-06-18,SZ000333,0.14448412
2019-06-18,SZ000338,0.31969637
2019-06-18,SZ000402,-0.05195239
2019-06-18,SZ000408,0.04458233
2019-06-18,SZ000413,-0.005494101
2019-06-18,SZ000415,0.017245224
2019-06-18,SZ000423,-0.055187467
2019-06-18,SZ000425,-0.07741438
2019-06-18,SZ000538,0.23282981
2019-06-18,SZ000553,0.30840147
2019-06-18,SZ000568,0.031842258
2019-06-18,SZ000596,0.042112768
2019-06-18,SZ000625,0.1448588
2019-06-18,SZ000627,0.093097
2019-06-18,SZ000629,0.10602386
2019-06-18,SZ000630,0.012297399
2019-06-18,SZ000651,-0.012627952
2019-06-18,SZ000656,0.20742348
2019-06-18,SZ000661,-0.07998064
2019-06-18,SZ000671,-0.052288815
2019-06-18,SZ000703,0.13002267
2019-06-18,SZ000709,-0.1533172
2019-06-18,SZ000725,0.14931774
2019-06-18,SZ000728,0.109933004
2019-06-18,SZ000768,0.050544444
2019-06-18,SZ000776,0.10468091
2019-06-18,SZ000783,0.13201901
2019-06-18,SZ000786,-0.027601674
2019-06-18,SZ000858,0.09477021
2019-06-18,SZ000876,-0.010776369
2019-06-18,SZ000895,0.29075253
2019-06-18,SZ000898,-0.061769664
2019-06-18,SZ000938,-0.054751255
2019-06-18,SZ000961,-0.14750324
2019-06-18,SZ000963,0.05106732
2019-06-18,SZ001979,0.025973558
2019-06-18,SZ002001,0.29042134
2019-06-18,SZ002007,0.12509996
2019-06-18,SZ002008,0.12798843
2019-06-18,SZ002010,0.023645211
2019-06-18,SZ002024,0.089239955
2019-06-18,SZ002027,0.09599674
2019-06-18,SZ002032,-0.095550835
2019-06-18,SZ002044,-0.14936638
2019-06-18,SZ002050,0.1285854
2019-06-18,SZ002065,0.3659477
2019-06-18,SZ002081,0.110055625
2019-06-18,SZ002120,-0.082061894
2019-06-18,SZ002142,-0.029237315
2019-06-18,SZ002146,0.53930175
2019-06-18,SZ002153,-0.31505656
2019-06-18,SZ002179,-0.038201716
2019-06-18,SZ002202,0.04421988
2019-06-18,SZ002230,-0.14949313
2019-06-18,SZ002236,0.107152075
2019-06-18,SZ002241,-0.17994274
2019-06-18,SZ002252,0.07620719
2019-06-18,SZ002271,0.010692313
2019-06-18,SZ002294,-0.23019911
2019-06-18,SZ002304,-0.1626792
2019-06-18,SZ002310,0.0008069128
2019-06-18,SZ002311,0.10994905
2019-06-18,SZ002352,-0.18078922
2019-06-18,SZ002410,-0.24575563
2019-06-18,SZ002411,0.2296073
2019-06-18,SZ002415,0.07528502
2019-06-18,SZ002422,0.11992495
2019-06-18,SZ002456,0.27624857
2019-06-18,SZ002460,0.05855142
2019-06-18,SZ002466,0.013007045
2019-06-18,SZ002468,0.10121572
2019-06-18,SZ002475,0.10871771
2019-06-18,SZ002493,-0.033616077
2019-06-18,SZ002508,0.24321465
2019-06-18,SZ002555,-0.32061157
2019-06-18,SZ002558,-0.1367315
2019-06-18,SZ002594,-0.0011244193
2019-06-18,SZ002601,0.16009301
2019-06-18,SZ002602,0.177509
2019-06-18,SZ002624,0.048013054
2019-06-18,SZ002625,-0.046393633
2019-06-18,SZ002673,0.032223172
2019-06-18,SZ002714,-0.057784274
2019-06-18,SZ002736,-0.17019787
2019-06-18,SZ002739,-0.034472495
2019-06-18,SZ002773,0.03101946
2019-06-18,SZ002925,0.45499486
2019-06-18,SZ002938,-0.038053155
2019-06-18,SZ002939,0.1978898
2019-06-18,SZ002945,0.018546443
2019-06-18,SZ300003,-0.003092505
2019-06-18,SZ300015,0.040507615
2019-06-18,SZ300017,0.05634689
2019-06-18,SZ300024,0.0185787
2019-06-18,SZ300033,-0.12432268
2019-06-18,SZ300059,0.1749418
2019-06-18,SZ300070,0.3450075
2019-06-18,SZ300072,-0.09618179
2019-06-18,SZ300122,-0.32574767
2019-06-18,SZ300124,0.15426111
2019-06-18,SZ300136,0.024082974
2019-06-18,SZ300142,-0.0048278496
2019-06-18,SZ300144,0.17308864
2019-06-18,SZ300251,-0.054236665
2019-06-18,SZ300296,-0.082500726
2019-06-18,SZ300408,0.10452277
2019-06-18,SZ300413,-0.685367
2019-06-18,SZ300433,-0.56735265
2019-06-18,SZ300498,-1.641198
2019-06-19,SH600000,0.31328192
2019-06-19,SH600004,0.5107917
2019-06-19,SH600009,0.19541426
2019-06-19,SH600010,-0.14233787
2019-06-19,SH600011,-0.08147681
2019-06-19,SH600015,0.4029333
2019-06-19,SH600016,0.11784667
2019-06-19,SH600018,-0.18547127
2019-06-19,SH600019,0.12565446
2019-06-19,SH600023,0.41577443
2019-06-19,SH600025,0.20738217
2019-06-19,SH600027,0.20858008
2019-06-19,SH600028,-0.012366943
2019-06-19,SH600029,-0.05940034
2019-06-19,SH600030,-0.07447769
2019-06-19,SH600031,0.055934664
2019-06-19,SH600036,0.04895211
2019-06-19,SH600038,0.33239037
2019-06-19,SH600048,-0.061471626
2019-06-19,SH600050,-0.032894023
2019-06-19,SH600061,-0.049067225
2019-06-19,SH600066,0.1652911
2019-06-19,SH600068,0.1412431
2019-06-19,SH600085,-0.093366355
2019-06-19,SH600089,0.2558892
2019-06-19,SH600100,0.012578573
2019-06-19,SH600104,-0.15464322
2019-06-19,SH600109,-0.12678854
2019-06-19,SH600111,-0.00958091
2019-06-19,SH600115,-0.08528347
2019-06-19,SH600118,0.37500942
2019-06-19,SH600153,0.016848505
2019-06-19,SH600170,0.20857751
2019-06-19,SH600176,0.122181
2019-06-19,SH600177,0.085363284
2019-06-19,SH600188,0.14817154
2019-06-19,SH600196,-0.020324469
2019-06-19,SH600208,0.015772164
2019-06-19,SH600219,0.28346422
2019-06-19,SH600221,-0.1118406
2019-06-19,SH600233,-0.10993081
2019-06-19,SH600271,0.1318012
2019-06-19,SH600276,-0.020406116
2019-06-19,SH600297,0.444956
2019-06-19,SH600299,0.44360057
2019-06-19,SH600309,0.008882284
2019-06-19,SH600332,0.24056166
2019-06-19,SH600339,-0.012846567
2019-06-19,SH600340,0.0048528872
2019-06-19,SH600346,0.52269197
2019-06-19,SH600352,-0.052225217
2019-06-19,SH600362,0.045948662
2019-06-19,SH600369,-0.0027826205
2019-06-19,SH600372,0.34040236
2019-06-19,SH600383,0.39033547
2019-06-19,SH600390,0.07706506
2019-06-19,SH600398,0.043621633
2019-06-19,SH600406,0.0014012754
2019-06-19,SH600415,0.30374914
2019-06-19,SH600436,0.088110395
2019-06-19,SH600438,0.26207894
2019-06-19,SH600482,0.015461586
2019-06-19,SH600487,0.11900781
2019-06-19,SH600489,-0.16230215
2019-06-19,SH600498,0.19137287
2019-06-19,SH600516,0.33531705
2019-06-19,SH600519,0.06641647
2019-06-19,SH600522,0.08502858
2019-06-19,SH600535,0.42062968
2019-06-19,SH600547,0.39069733
2019-06-19,SH600566,0.45565575
2019-06-19,SH600570,0.12627915
2019-06-19,SH600583,0.1870886
2019-06-19,SH600585,0.276299
2019-06-19,SH600588,0.46805286
2019-06-19,SH600606,0.073250994
2019-06-19,SH600637,0.25542042
2019-06-19,SH600660,0.18320012
2019-06-19,SH600663,0.31705135
2019-06-19,SH600674,0.17405139
2019-06-19,SH600688,0.04672742
2019-06-19,SH600690,0.06001719
2019-06-19,SH600703,0.20258437
2019-06-19,SH600704,-0.16551085
2019-06-19,SH600705,-0.12655766
2019-06-19,SH600733,0.06454548
2019-06-19,SH600741,-0.03334137
2019-06-19,SH600760,0.030266881
2019-06-19,SH600795,0.12854505
2019-06-19,SH600809,0.21286762
2019-06-19,SH600816,0.28543565
2019-06-19,SH600837,0.22712024
2019-06-19,SH600867,0.06371594
2019-06-19,SH600886,0.4883423
2019-06-19,SH600887,0.24396428
2019-06-19,SH600893,0.020604916
2019-06-19,SH600900,0.08095127
2019-06-19,SH600919,0.09048562
2019-06-19,SH600926,-0.020664122
2019-06-19,SH600958,0.4235456
2019-06-19,SH600977,0.13789116
2019-06-19,SH600998,-0.00046053063
2019-06-19,SH600999,0.32924664
2019-06-19,SH601006,-0.06891974
2019-06-19,SH601009,0.08950387
2019-06-19,SH601012,0.5479628
2019-06-19,SH601018,0.08866605
2019-06-19,SH601021,0.32770252
2019-06-19,SH601066,0.08829215
2019-06-19,SH601088,0.07674539
2019-06-19,SH601108,0.16774112
2019-06-19,SH601111,0.23990443
2019-06-19,SH601117,0.00049664825
2019-06-19,SH601138,0.50893235
2019-06-19,SH601155,0.16104487
2019-06-19,SH601162,0.50180185
2019-06-19,SH601166,-0.0031794012
2019-06-19,SH601169,0.38431504
2019-06-19,SH601186,-0.1009549
2019-06-19,SH601198,-0.07611975
2019-06-19,SH601211,0.18668051
2019-06-19,SH601212,0.15780833
2019-06-19,SH601216,0.0712271
2019-06-19,SH601225,0.073518924
2019-06-19,SH601228,0.17913958
2019-06-19,SH601229,0.05513927
2019-06-19,SH601238,0.29314142
2019-06-19,SH601288,0.22015084
2019-06-19,SH601298,-0.24367467
2019-06-19,SH601318,0.08325861
2019-06-19,SH601319,-0.120073795
2019-06-19,SH601328,-0.09965315
2019-06-19,SH601336,0.061844468
2019-06-19,SH601360,0.023423858
2019-06-19,SH601377,0.11839771
2019-06-19,SH601390,-0.04100556
2019-06-19,SH601398,-0.09566997
2019-06-19,SH601555,-0.028092556
2019-06-19,SH601577,0.21111143
2019-06-19,SH601600,0.032376237
2019-06-19,SH601601,0.20538245
2019-06-19,SH601607,-0.05532115
2019-06-19,SH601618,0.06271561
2019-06-19,SH601628,0.14379
2019-06-19,SH601633,-0.09936041
2019-06-19,SH601668,0.058721557
2019-06-19,SH601669,0.17988443
2019-06-19,SH601688,0.08002642
2019-06-19,SH601727,0.051100284
2019-06-19,SH601766,0.07466523
2019-06-19,SH601788,0.4836349
2019-06-19,SH601800,-0.046533063
2019-06-19,SH601808,-0.08400422
2019-06-19,SH601818,0.11446613
2019-06-19,SH601828,-0.017935265
2019-06-19,SH601838,-0.0020010173
2019-06-19,SH601857,-0.20577633
2019-06-19,SH601877,0.06115318
2019-06-19,SH601878,-0.01439232
2019-06-19,SH601881,0.043394946
2019-06-19,SH601888,0.108408466
2019-06-19,SH601898,0.13571018
2019-06-19,SH601899,-0.06974792
2019-06-19,SH601901,0.23631229
2019-06-19,SH601919,-0.17692277
2019-06-19,SH601933,-0.10695758
2019-06-19,SH601939,-0.057322856
2019-06-19,SH601985,-0.034696087
2019-06-19,SH601988,0.091373354
2019-06-19,SH601989,0.23196912
2019-06-19,SH601992,-0.21953787
2019-06-19,SH601997,0.07385537
2019-06-19,SH601998,-0.057759568
2019-06-19,SH603019,0.12936428
2019-06-19,SH603156,0.20315677
2019-06-19,SH603160,-0.036150113
2019-06-19,SH603259,0.30846214
2019-06-19,SH603260,0.06313441
2019-06-19,SH603288,0.39334342
2019-06-19,SH603799,0.114778884
2019-06-19,SH603833,0.15727434
2019-06-19,SH603858,0.065362975
2019-06-19,SH603986,-0.13467503
2019-06-19,SH603993,-0.045011073
2019-06-19,SZ000001,0.008853391
2019-06-19,SZ000002,0.3665772
2019-06-19,SZ000063,-0.14023408
2019-06-19,SZ000069,-0.055246495
2019-06-19,SZ000100,0.032116234
2019-06-19,SZ000157,-0.057107452
2019-06-19,SZ000166,0.16803494
2019-06-19,SZ000333,0.11357413
2019-06-19,SZ000338,-0.01825434
2019-06-19,SZ000402,-0.08878745
2019-06-19,SZ000408,-0.121904284
2019-06-19,SZ000413,-0.024515055
2019-06-19,SZ000415,-0.046506263
2019-06-19,SZ000423,0.13883458
2019-06-19,SZ000425,-0.054881696
2019-06-19,SZ000538,-0.035273984
2019-06-19,SZ000553,0.16657273
2019-06-19,SZ000568,-0.16170734
2019-06-19,SZ000596,0.21971405
2019-06-19,SZ000625,0.15051627
2019-06-19,SZ000627,-0.029041126
2019-06-19,SZ000629,0.12247399
2019-06-19,SZ000630,0.02721931
2019-06-19,SZ000651,0.012584716
2019-06-19,SZ000656,0.15269116
2019-06-19,SZ000661,-0.018948704
2019-06-19,SZ000671,0.12577488
2019-06-19,SZ000703,-0.010558493
2019-06-19,SZ000709,-0.015146561
2019-06-19,SZ000725,-0.13410915
2019-06-19,SZ000728,0.0817882
2019-06-19,SZ000768,0.06209796
2019-06-19,SZ000776,0.08485706
2019-06-19,SZ000783,-0.005328551
2019-06-19,SZ000786,0.43544376
2019-06-19,SZ000858,-0.258595
2019-06-19,SZ000876,-0.028816665
2019-06-19,SZ000895,0.026153795
2019-06-19,SZ000898,0.35861588
2019-06-19,SZ000938,0.16135141
2019-06-19,SZ000961,0.06628972
2019-06-19,SZ000963,0.010379292
2019-06-19,SZ001979,-0.113101736
2019-06-19,SZ002001,0.41139713
2019-06-19,SZ002007,-0.048307825
2019-06-19,SZ002008,0.13991201
2019-06-19,SZ002010,0.047179252
2019-06-19,SZ002024,0.1560581
2019-06-19,SZ002027,-0.07434496
2019-06-19,SZ002032,0.15935376
2019-06-19,SZ002044,0.039691336
2019-06-19,SZ002050,-0.010935351
2019-06-19,SZ002065,0.2890606
2019-06-19,SZ002081,0.2082462
2019-06-19,SZ002120,-0.17706688
2019-06-19,SZ002142,0.48271695
2019-06-19,SZ002146,0.5187025
2019-06-19,SZ002153,-0.31987768
2019-06-19,SZ002179,-0.22685179
2019-06-19,SZ002202,-0.03431706
2019-06-19,SZ002230,0.0004888177
2019-06-19,SZ002236,-0.024258945
2019-06-19,SZ002241,0.6989095
2019-06-19,SZ002252,0.061402947
2019-06-19,SZ002271,-0.24077381
2019-06-19,SZ002294,-0.047641844
2019-06-19,SZ002304,-0.0672999
2019-06-19,SZ002310,0.19381806
2019-06-19,SZ002311,-0.052295282
2019-06-19,SZ002352,-0.26868087
2019-06-19,SZ002410,0.063183814
2019-06-19,SZ002411,0.123573296
2019-06-19,SZ002415,0.047086746
2019-06-19,SZ002422,0.211969
2019-06-19,SZ002456,0.27801132
2019-06-19,SZ002460,0.15209866
2019-06-19,SZ002466,0.11941555
2019-06-19,SZ002468,0.33152595
2019-06-19,SZ002475,-0.039187603
2019-06-19,SZ002493,-0.031176142
2019-06-19,SZ002508,0.47428608
2019-06-19,SZ002555,-0.22053121
2019-06-19,SZ002558,-0.0907782
2019-06-19,SZ002594,0.14410487
2019-06-19,SZ002601,0.08098847
2019-06-19,SZ002602,0.0879958
2019-06-19,SZ002624,0.08955737
2019-06-19,SZ002625,0.10589923
2019-06-19,SZ002673,0.2543532
2019-06-19,SZ002714,0.11895872
2019-06-19,SZ002736,0.14624082
2019-06-19,SZ002739,0.026907727
2019-06-19,SZ002773,-0.0012483811
2019-06-19,SZ002925,0.19726199
2019-06-19,SZ002938,0.09452769
2019-06-19,SZ002939,0.070698574
2019-06-19,SZ002945,-0.114843324
2019-06-19,SZ300003,-0.041482754
2019-06-19,SZ300015,-0.07281407
2019-06-19,SZ300017,-0.023473278
2019-06-19,SZ300024,-0.082651444
2019-06-19,SZ300033,0.124871224
2019-06-19,SZ300059,-0.04435508
2019-06-19,SZ300070,0.37350953
2019-06-19,SZ300072,-0.10969855
2019-06-19,SZ300122,-0.14650764
2019-06-19,SZ300124,-0.021343611
2019-06-19,SZ300136,0.08489906
2019-06-19,SZ300142,-0.016635258
2019-06-19,SZ300144,0.110809706
2019-06-19,SZ300251,-0.065282434
2019-06-19,SZ300296,0.044817828
2019-06-19,SZ300408,0.07609162
2019-06-19,SZ300413,-0.38189864
2019-06-19,SZ300433,-0.7857874
2019-06-19,SZ300498,-0.1251108
2019-06-20,SZ000408,0.12139706
2019-06-20,SH600867,0.15381643
2019-06-20,SZ002352,0.23737895
2019-06-20,SH601360,0.1416201
2019-06-20,SH600004,0.1562308
2019-06-20,SH600516,0.20971069
2019-06-20,SZ002024,0.28979602
2019-06-20,SZ002945,-0.18122596
2019-06-20,SH601155,0.18465532
2019-06-20,SZ002202,0.44575572
2019-06-20,SH600547,0.095403805
2019-06-20,SH601211,-0.19515572
2019-06-20,SZ002271,0.057075374
2019-06-20,SH600309,0.02000878
2019-06-20,SZ002311,-0.0054101273
2019-06-20,SH601066,0.09622136
2019-06-20,SZ002468,-0.054660976
2019-06-20,SZ000651,0.11651325
2019-06-20,SZ000661,0.13603504
2019-06-20,SH600176,0.060871717
2019-06-20,SZ000858,0.15044649
2019-06-20,SH600019,-0.08167049
2019-06-20,SH600809,0.069509745
2019-06-20,SZ002714,0.22141743
2019-06-20,SZ000876,0.100100994
2019-06-20,SH600111,0.09747085
2019-06-20,SH600436,-0.014518527
2019-06-20,SH601828,0.14887178
2019-06-20,SH600362,0.0382585
2019-06-20,SH601088,0.21358281
2019-06-20,SZ002007,0.11320892
2019-06-20,SH600208,0.24762134
2019-06-20,SZ000898,0.18208513
2019-06-20,SZ002142,0.081762694
2019-06-20,SH601012,-0.012927584
2019-06-20,SH600489,0.37482995
2019-06-20,SZ000568,0.43522158
2019-06-20,SZ000625,0.4948496
2019-06-20,SH601225,0.19189826
2019-06-20,SZ000776,0.015035869
2019-06-20,SZ002304,0.06426752
2019-06-20,SH600188,0.03386061
2019-06-20,SH600066,0.062089358
2019-06-20,SH603993,-0.0411015
2019-06-20,SH601888,0.68247855
2019-06-20,SZ000402,0.027598113
2019-06-20,SH601336,0.3513587
2019-06-20,SH600340,-0.04019621
2019-06-20,SH600009,-0.025669325
2019-06-20,SH600585,0.4374786
2019-06-20,SH600690,0.11209507
2019-06-20,SH600519,0.026104107
2019-06-20,SZ000709,-0.24001762
2019-06-20,SZ000786,-0.013275027
2019-06-20,SZ000553,0.18736815
2019-06-20,SH603288,-0.08085791
2019-06-20,SH600663,-0.042417154
2019-06-20,SH600438,-0.12923273
2019-06-20,SZ300413,0.4059723
2019-06-20,SZ000538,0.08820677
2019-06-20,SH600406,-0.06478965
2019-06-20,SH600733,-0.07820286
2019-06-20,SH601628,0.497716
2019-06-20,SH600025,0.19452216
2019-06-20,SZ300251,0.04399364
2019-06-20,SH601238,0.012289129
2019-06-20,SH600036,0.272105
2019-06-20,SZ002153,-0.06544489
2019-06-20,SH600332,0.13970724
2019-06-20,SH601898,0.096264884
2019-06-20,SZ002508,0.1625186
2019-06-20,SH600010,-0.07327647
2019-06-20,SH601006,0.28700608
2019-06-20,SZ000596,0.15293679
2019-06-20,SH600104,0.064298354
2019-06-20,SH601288,0.14353208
2019-06-20,SH601899,0.21011205
2019-06-20,SH600583,0.0635064
2019-06-20,SH600196,0.08918355
2019-06-20,SH601398,-0.012098804
2019-06-20,SH601668,0.49763864
2019-06-20,SH601818,-0.040091425
2019-06-20,SH601328,0.3467492
2019-06-20,SH600482,-0.23390514
2019-06-20,SZ002050,-0.0396279
2019-06-20,SZ000671,-0.116293505
2019-06-20,SH601808,-0.10510686
2019-06-20,SZ002594,0.038453348
2019-06-20,SH601939,0.14374232
2019-06-20,SZ002601,0.12656894
2019-06-20,SZ002422,0.044578027
2019-06-20,SH600048,0.33180273
2019-06-20,SZ000768,0.072904274
2019-06-20,SH600031,0.14354873
2019-06-20,SZ000001,0.11113661
2019-06-20,SZ300144,0.1257359
2019-06-20,SH600999,0.14089705
2019-06-20,SZ000157,-0.18395683
2019-06-20,SZ002460,-0.013859948
2019-06-20,SZ002179,0.11739552
2019-06-20,SH600016,0.059492636
2019-06-20,SZ000629,-0.048979428
2019-06-20,SH601318,-0.08535249
2019-06-20,SH601988,-0.132322
2019-06-20,SH600276,0.11527789
2019-06-20,SH603160,0.16823152
2019-06-20,SH601018,0.11990128
2019-06-20,SH600023,0.09780065
2019-06-20,SZ000425,0.029494297
2019-06-20,SZ002466,-0.08746196
2019-06-20,SH600352,0.096064515
2019-06-20,SH603799,-0.09253523
2019-06-20,SH600704,0.08812302
2019-06-20,SH600018,0.034218296
2019-06-20,SH600837,0.17284021
2019-06-20,SZ000333,0.15959212
2019-06-20,SH600015,0.3939414
2019-06-20,SH600674,-0.025971621
2019-06-20,SH601601,0.07980192
2019-06-20,SH603156,0.03851387
2019-06-20,SH600153,-0.10289436
2019-06-20,SZ300003,-0.054678485
2019-06-20,SH600760,0.118690185
2019-06-20,SH603259,0.10503768
2019-06-20,SZ000963,0.061262373
2019-06-20,SH600887,0.010497149
2019-06-20,SH600038,-0.12678978
2019-06-20,SH601600,0.3635942
2019-06-20,SH601618,0.12557428
2019-06-20,SZ000630,-0.031479448
2019-06-20,SH601985,-0.13257444
2019-06-20,SH601788,-0.023581393
2019-06-20,SH600919,0.115696594
2019-06-20,SZ300017,0.14339095
2019-06-20,SH600271,0.004933987
2019-06-20,SH600415,0.12218721
2019-06-20,SH600606,0.13203172
2019-06-20,SZ000895,-0.033067405
2019-06-20,SH600299,0.16812782
2019-06-20,SH601166,-0.033713613
2019-06-20,SH600588,-0.044409085
2019-06-20,SH601766,-0.2753681
2019-06-20,SH601877,0.025683723
2019-06-20,SH600660,0.14610484
2019-06-20,SH601901,-0.01250574
2019-06-20,SH600177,0.15433672
2019-06-20,SH600233,0.03766555
2019-06-20,SH600893,0.20897928
2019-06-20,SH600028,0.11493118
2019-06-20,SH601669,0.0837141
2019-06-20,SH600688,0.25646204
2019-06-20,SH601919,-0.0445746
2019-06-20,SZ000423,-0.11642023
2019-06-20,SH601607,0.015911445
2019-06-20,SH600297,0.05852052
2019-06-20,SH600027,0.038181037
2019-06-20,SH600170,-0.09049752
2019-06-20,SH601992,-0.06032598
2019-06-20,SZ002065,-0.00537121
2019-06-20,SH600085,0.26799753
2019-06-20,SH600900,0.05999345
2019-06-20,SH601857,-0.05420917
2019-06-20,SH600030,-0.09907887
2019-06-20,SZ000100,0.15719415
2019-06-20,SH600068,0.024990283
2019-06-20,SH601117,0.09149684
2019-06-20,SZ000656,0.043284982
2019-06-20,SH601198,0.12974288
2019-06-20,SH601997,-0.029060706
2019-06-20,SZ300142,0.29140872
2019-06-20,SH601169,-0.097576305
2019-06-20,SH601229,-0.04944955
2019-06-20,SZ002001,0.062267207
2019-06-20,SZ300122,-0.069067806
2019-06-20,SZ002736,-0.08709717
2019-06-20,SZ000166,-0.09388317
2019-06-20,SZ000783,-0.016486287
2019-06-20,SH600369,0.07122008
2019-06-20,SZ300015,0.50218374
2019-06-20,SH600372,0.10626658
2019-06-20,SH600383,-0.065496504
2019-06-20,SH600089,-0.03187647
2019-06-20,SH601111,-0.0065528527
2019-06-20,SZ002558,0.14197293
2019-06-20,SH601390,-0.24515924
2019-06-20,SH600958,0.6320684
2019-06-20,SH601555,-0.18887943
2019-06-20,SH600926,0.19566017
2019-06-20,SZ000338,0.17029417
2019-06-20,SH600118,-0.10617106
2019-06-20,SH600221,0.18646926
2019-06-20,SH601998,0.08964433
2019-06-20,SH600000,0.14907366
2019-06-20,SH600029,-0.047138043
2019-06-20,SZ002294,-0.121369876
2019-06-20,SZ002252,0.006605871
2019-06-20,SH600566,-0.014800355
2019-06-20,SH601633,-0.066264115
2019-06-20,SZ000627,-0.047417797
2019-06-20,SZ300072,0.1356778
2019-06-20,SH601878,0.009803154
2019-06-20,SZ000728,-0.07354765
2019-06-20,SZ000002,0.118458554
2019-06-20,SH600050,0.15927096
2019-06-20,SH601138,0.20927887
2019-06-20,SH601933,0.10052557
2019-06-20,SZ002602,-0.014334358
2019-06-20,SH601186,0.25688034
2019-06-20,SH600339,-0.10297662
2019-06-20,SH600998,-0.15675846
2019-06-20,SH600535,-0.13408685
2019-06-20,SH601228,0.09390904
2019-06-20,SH600109,-0.08307706
2019-06-20,SH601727,-0.10881353
2019-06-20,SH603833,0.07799783
2019-06-20,SH603858,-0.13165094
2019-06-20,SH600570,0.094549716
2019-06-20,SH601989,-0.030664377
2019-06-20,SH601377,0.33270007
2019-06-20,SH600637,0.08572699
2019-06-20,SZ002938,-0.07687305
2019-06-20,SZ002032,0.2741343
2019-06-20,SH600487,0.14973597
2019-06-20,SH600795,0.036958136
2019-06-20,SH600977,-0.1079455
2019-06-20,SZ002081,-0.02899567
2019-06-20,SZ300408,-0.11239442
2019-06-20,SZ002410,0.040645942
2019-06-20,SH601800,-0.0015392024
2019-06-20,SH601577,0.13151066
2019-06-20,SZ002493,-0.0013835467
2019-06-20,SH600219,0.25605914
2019-06-20,SH600886,0.192149
2019-06-20,SH601838,-0.005950026
2019-06-20,SH600061,0.0015470264
2019-06-20,SH601216,0.2095878
2019-06-20,SZ002146,0.095690705
2019-06-20,SZ002236,0.1902864
2019-06-20,SH600346,-0.04588595
2019-06-20,SH600522,0.33823398
2019-06-20,SH600115,0.55686843
2019-06-20,SZ002673,-0.26211458
2019-06-20,SH603260,0.019353172
2019-06-20,SZ000415,0.3665216
2019-06-20,SZ002739,-0.033161044
2019-06-20,SH600398,0.26861054
2019-06-20,SZ300024,-0.05899612
2019-06-20,SH601212,0.09668106
2019-06-20,SZ002411,0.15479404
2019-06-20,SZ002044,-0.028799318
2019-06-20,SZ002555,-0.14636838
2019-06-20,SZ300033,0.40911716
2019-06-20,SZ002773,0.053201076
2019-06-20,SH601298,-0.1527701
2019-06-20,SZ300498,0.2584432
2019-06-20,SZ002456,0.08967751
2019-06-20,SZ300433,-0.16981831
2019-06-20,SH601009,0.12231224
2019-06-20,SZ000703,0.13237984
2019-06-20,SZ001979,0.15045843
2019-06-20,SZ000069,0.0103806555
2019-06-20,SZ000413,0.09623126
2019-06-20,SH600100,-0.21532467
2019-06-20,SH601881,-0.011858359
2019-06-20,SZ000725,0.3874796
2019-06-20,SZ300136,-0.4387206
